loc,year,pid
USA,2014,1600
USA,2014,1601
USA,2014,1602
USA,2014,1603
USA,2014,1604
USA,2014,1605
USA,2014,1606
USA,2014,1607
Guinea,2014,1608
USA,2014,1609
USA,2014,1610
USA,2014,1611
USA,2014,1612
USA,2014,1613
USA,2014,1614
USA,2014,1615
USA,2014,1616
USA,2014,1617
Belgium,2014,1618
USA,2014,1619
USA,2014,1620
USA,2014,1621
USA,2014,1622
USA,2014,1623
Italy,2014,1624
USA,2013,1625
USA,2013,1626
USA,2013,1627
USA,2013,1628
Greece,2013,1629
USA,2013,1630
USA,2013,1631
USA,2013,1632
USA,2013,1633
USA,2013,1634
Canada,2013,1635
USA,2013,1636
USA,2013,1637
Sweden,2013,1638
Bulgaria,2013,1639
USA,2013,1640
USA,2013,1641
USA,2013,1642
USA,2012,1643
USA,2012,1644
USA,2012,1645
USA,2012,1646
Spain,2012,1647
USA,2012,1648
USA,2012,1649
USA,2012,1650
USA,2012,1651
USA,2011,1652
USA,2011,1653
USA,2011,1654
USA,2011,1655
USA,2011,1656
USA,2011,1657
USA,2011,1658
USA,2011,1659
USA,2015,1660
USA,2015,1661
Denmark,2015,1662
USA,2015,1663
USA,2015,1664
USA,2015,1665
USA,2015,1666
Germany,2015,1667
Chad,2015,1668
USA,2015,1669
USA,2015,1670
USA,2015,1671
USA,2015,1672
USA,2015,1673
Montenegro,2015,1674
USA,2015,1675
USA,2015,1676
Chad,2015,1677
USA,2015,1678
USA,2015,1679
Argentina,2015,1680
USA,2015,1681
USA,2015,1682
England,2015,1683
USA,2015,1684
Bulgaria,2015,1685
USA,2015,1686
USA,2015,1687
Lithuania,2015,1688
USA,2015,1689
USA,2015,1690
USA,2015,1691
USA,2015,1692
USA,2015,1693
USA,2015,1694
USA,2014,1695
USA,2014,1696
Latvia,2014,1697
USA,2014,1698
USA,2014,1699
USA,2014,1700
Australia,2014,1701
Macedonia,2014,1702
USA,2014,1703
USA,2014,1704
USA,2014,1705
USA,2014,1706
USA,2014,1707
USA,2014,1708
USA,2014,1709
USA,2014,1710
USA,2014,1711
Canada,2014,1712
USA,2013,1713
USA,2013,1714
Slovenia,2013,1715
Canada,2013,1716
Senegal,2013,1717
USA,2013,1718
USA,2013,1719
USA,2013,1720
USA,2013,1721
Czech Republic,2012,1722
USA,2012,1723
Greece,2012,1724
USA,2012,1725
USA,2012,1726
Lithuania,2012,1727
USA,2012,1728
USA,2012,1729
USA,2016,1730
USA,2016,1731
USA,2016,1732
USA,2016,1733
USA,2016,1734
USA,2016,1735
USA,2016,1736
USA,2016,1737
USA,2016,1738
USA,2016,1739
USA,2016,1740
USA,2016,1741
USA,2016,1742
Croatia,2016,1743
Russia,2016,1744
Nigeria,2016,1745
Dominican Republic,2016,1746
USA,2016,1747
USA,2016,1748
USA,2016,1749
USA,2016,1750
USA,2016,1751
USA,2016,1752
USA,2016,1753
USA,2016,1754
USA,2016,1755
Canada,2016,1756
USA,2016,1757
USA,2016,1758
USA,2016,1759
USA,2016,1760
USA,2016,1761
USA,2016,1762
USA,2016,1763
Turkey,2016,1764
USA,2015,1765
USA,2015,1766
USA,2015,1767
USA,2015,1768
USA,2015,1769
USA,2015,1770
USA,2015,1771
USA,2015,1772
Australia,2015,1773
USA,2015,1774
USA,2015,1775
USA,2015,1776
Czech Republic,2015,1777
USA,2015,1778
USA,2015,1779
USA,2015,1780
USA,2015,1781
USA,2015,1782
USA,2014,1783
Australia,2014,1784
USA,2014,1785
USA,2014,1786
USA,2014,1787
USA,2014,1788
USA,2014,1789
USA,2014,1790
USA,2014,1791
Senegal,2013,1792
Trinidad and Tobago,2013,1793
USA,2013,1794
USA,2013,1795
USA,2013,1796
USA,2013,1797
Greece,2013,1798
USA,2013,1799
Bahamas,2017,1800
Germany,2017,1801
Brazil,2017,1802
USA,2017,1803
USA,2017,1804
USA,2017,1805
USA,2017,1806
Bahamas,2017,1807
USA,2017,1808
USA,2017,1809
USA,2017,1810
USA,2017,1811
USA,2017,1812
USA,2017,1813
USA,2017,1814
USA,2017,1815
USA,2017,1816
Greece,2017,1817
USA,2017,1818
USA,2017,1819
USA,2017,1820
USA,2017,1821
USA,2017,1822
Lithuania,2017,1823
Czech Republic,2017,1824
USA,2017,1825
USA,2017,1826
USA,2017,1827
USA,2017,1828
USA,2017,1829
USA,2017,1830
USA,2017,1831
USA,2017,1832
USA,2017,1833
USA,2017,1834
USA,2016,1835
USA,2016,1836
USA,2016,1837
USA,2016,1838
USA,2016,1839
USA,2016,1840
Serbia,2016,1841
Jamaica,2016,1842
France,2016,1843
USA,2016,1844
USA,2016,1845
USA,2016,1846
USA,2016,1847
USA,2016,1848
USA,2016,1849
Latvia,2016,1850
USA,2016,1851
USA,2016,1852
USA,2015,1853
USA,2015,1854
USA,2015,1855
USA,2015,1856
USA,2015,1857
USA,2015,1858
USA,2015,1859
USA,2015,1860
USA,2015,1861
USA,2014,1862
USA,2014,1863
USA,2014,1864
Croatia,2014,1865
USA,2014,1866
Serbia,2014,1867
USA,2014,1868
USA,2014,1869
USA,2018,1870
Australia,2018,1871
Nigeria,2018,1872
USA,2018,1873
USA,2018,1874
USA,2018,1875
Canada,2018,1876
USA,2018,1877
USA,2018,1878
Germany,2018,1879
USA,2018,1880
Croatia,2018,1881
USA,2018,1882
USA,2018,1883
USA,2018,1884
Estonia,2018,1885
Spain,2018,1886
USA,2018,1887
USA,2018,1888
USA,2018,1889
Greece,2018,1890
USA,2018,1891
USA,2018,1892
USA,2018,1893
USA,2018,1894
USA,2018,1895
USA,2018,1896
USA,2018,1897
Portugal,2018,1898
USA,2018,1899
USA,2018,1900
USA,2018,1901
USA,2018,1902
USA,2018,1903
USA,2018,1904
USA,2017,1905
USA,2017,1906
USA,2017,1907
USA,2017,1908
USA,2017,1909
USA,2017,1910
USA,2017,1911
USA,2017,1912
USA,2017,1913
USA,2017,1914
USA,2017,1915
USA,2017,1916
USA,2017,1917
Spain,2017,1918
USA,2017,1919
USA,2017,1920
USA,2017,1921
USA,2017,1922
USA,2016,1923
USA,2016,1924
USA,2016,1925
USA,2016,1926
USA,2016,1927
USA,2016,1928
USA,2016,1929
USA,2016,1930
USA,2016,1931
Russia,2015,1932
USA,2015,1933
USA,2015,1934
USA,2015,1935
USA,2015,1936
USA,2015,1937
USA,2015,1938
USA,2015,1939
Spain,2019,1940
USA,2019,1941
USA,2019,1942
USA,2019,1943
USA,2019,1944
USA,2019,1945
USA,2019,1946
USA,2019,1947
USA,2019,1948
Venezuela,2019,1949
New Zealand,2019,1950
USA,2019,1951
USA,2019,1952
USA,2019,1953
USA,2019,1954
Bosnia and Herzegovina,2019,1955
USA,2019,1956
USA,2019,1957
USA,2019,1958
USA,2019,1959
USA,2019,1960
USA,2019,1961
USA,2019,1962
USA,2019,1963
USA,2019,1964
USA,2019,1965
USA,2019,1966
USA,2019,1967
USA,2019,1968
USA,2019,1969
Turkey,2019,1970
USA,2019,1971
USA,2019,1972
USA,2019,1973
USA,2019,1974
USA,2018,1975
USA,2018,1976
USA,2018,1977
USA,2018,1978
USA,2018,1979
USA,2018,1980
USA,2018,1981
Turkey,2018,1982
USA,2018,1983
USA,2018,1984
USA,2018,1985
USA,2018,1986
USA,2018,1987
USA,2018,1988
USA,2018,1989
USA,2018,1990
USA,2018,1991
USA,2018,1992
USA,2017,1993
USA,2017,1994
USA,2017,1995
Brazil,2017,1996
USA,2017,1997
Germany,2017,1998
Serbia,2017,1999
USA,2017,2000
USA,2017,2001
USA,2016,2002
USA,2016,2003
USA,2016,2004
USA,2016,2005
USA,2016,2006
Bosnia and Herzegovina,2016,2007
USA,2016,2008
USA,2016,2009
USA,2020,2010
Canada,2020,2011
USA,2020,2012
USA,2020,2013
USA,2020,2014
USA,2020,2015
Bosnia and Herzegovina,2020,2016
USA,2020,2017
USA,2020,2018
USA,2020,2019
USA,2020,2020
USA,2020,2021
USA,2020,2022
USA,2020,2023
USA,2020,2024
USA,2020,2025
Czech Republic,2020,2026
Spain,2020,2027
USA,2020,2028
USA,2020,2029
USA,2020,2030
Canada,2020,2031
USA,2020,2032
Russia,2020,2033
USA,2020,2034
USA,2020,2035
USA,2020,2036
USA,2020,2037
USA,2020,2038
USA,2020,2039
USA,2020,2040
USA,2020,2041
USA,2020,2042
USA,2020,2043
USA,2020,2044
USA,2019,2045
USA,2019,2046
USA,2019,2047
Brazil,2019,2048
Spain,2019,2049
Argentina,2019,2050
USA,2019,2051
USA,2019,2052
USA,2019,2053
USA,2019,2054
Germany,2019,2055
USA,2019,2056
USA,2019,2057
USA,2019,2058
USA,2019,2059
Spain,2019,2060
USA,2019,2061
USA,2019,2062
USA,2018,2063
USA,2018,2064
USA,2018,2065
USA,2018,2066
Greece,2018,2067
USA,2018,2068
USA,2018,2069
USA,2018,2070
USA,2018,2071
France,2017,2072
USA,2017,2073
USA,2017,2074
USA,2017,2075
USA,2017,2076
USA,2017,2077
USA,2017,2078
USA,2017,2079
USA,2021,2080
USA,2021,2081
USA,2021,2082
USA,2021,2083
USA,2021,2084
USA,2021,2085
USA,2021,2086
USA,2021,2087
USA,2021,2088
USA,2021,2089
Nigeria,2021,2090
Brazil,2021,2091
USA,2021,2092
USA,2021,2093
Argentina,2021,2094
USA,2021,2095
USA,2021,2096
Scotland,2021,2097
USA,2021,2098
USA,2021,2099
Croatia,2021,2100
USA,2021,2101
USA,2021,2102
USA,2021,2103
USA,2021,2104
USA,2021,2105
USA,2021,2106
USA,2021,2107
USA,2021,2108
USA,2021,2109
USA,2021,2110
USA,2021,2111
Argentina,2021,2112
USA,2021,2113
USA,2021,2114
USA,2020,2115
USA,2020,2116
USA,2020,2117
USA,2020,2118
Netherlands,2020,2119
USA,2020,2120
Senegal,2020,2121
USA,2020,2122
USA,2020,2123
USA,2020,2124
USA,2020,2125
USA,2020,2126
USA,2020,2127
USA,2020,2128
Greece,2020,2129
USA,2020,2130
USA,2020,2131
USA,2020,2132
France,2019,2133
USA,2019,2134
USA,2019,2135
USA,2019,2136
USA,2019,2137
USA,2019,2138
USA,2019,2139
Australia,2019,2140
USA,2019,2141
USA,2018,2142
USA,2018,2143
USA,2018,2144
USA,2018,2145
USA,2018,2146
USA,2018,2147
USA,2018,2148
England,2018,2149
USA,2022,2150
USA,2022,2151
USA,2022,2152
USA,2022,2153
USA,2022,2154
Senegal,2022,2155
USA,2022,2156
USA,2022,2157
USA,2022,2158
USA,2022,2159
USA,2022,2160
USA,2022,2161
Georgia,2022,2162
USA,2022,2163
USA,2022,2164
Finland,2022,2165
USA,2022,2166
England,2022,2167
USA,2022,2168
Canada,2022,2169
USA,2022,2170
Croatia,2022,2171
USA,2022,2172
USA,2022,2173
USA,2022,2174
USA,2022,2175
Canada,2022,2176
USA,2022,2177
USA,2022,2178
USA,2022,2179
USA,2022,2180
Russia,2022,2181
USA,2022,2182
USA,2022,2183
Lithuania,2022,2184
USA,2021,2185
USA,2021,2186
England,2021,2187
USA,2021,2188
USA,2021,2189
USA,2021,2190
USA,2021,2191
USA,2021,2192
USA,2021,2193
USA,2021,2194
USA,2021,2195
USA,2021,2196
USA,2021,2197
USA,2021,2198
Germany,2021,2199
Germany,2021,2200
Spain,2021,2201
USA,2021,2202
Puerto Rico,2020,2203
USA,2020,2204
USA,2020,2205
USA,2020,2206
USA,2020,2207
Italy,2020,2208
Greece,2020,2209
USA,2020,2210
USA,2020,2211
USA,2019,2212
USA,2019,2213
USA,2019,2214
USA,2019,2215
USA,2019,2216
USA,2019,2217
Czech Republic,2019,2218
USA,2019,2219
USA,2023,2220
USA,2023,2221
USA,2023,2222
France,2023,2223
Cameroon,2023,2224
USA,2023,2225
USA,2023,2226
USA,2023,2227
USA,2023,2228
Spain,2023,2229
USA,2023,2230
USA,2023,2231
USA,2023,2232
USA,2023,2233
USA,2023,2234
USA,2023,2235
USA,2023,2236
USA,2023,2237
USA,2023,2238
USA,2023,2239
USA,2023,2240
USA,2023,2241
USA,2023,2242
USA,2023,2243
USA,2023,2244
USA,2023,2245
Spain,2023,2246
USA,2023,2247
USA,2023,2248
USA,2023,2249
USA,2023,2250
USA,2023,2251
Germany,2023,2252
USA,2023,2253
USA,2023,2254
USA,2022,2255
USA,2022,2256
Canada,2022,2257
USA,2022,2258
USA,2022,2259
USA,2022,2260
USA,2022,2261
USA,2022,2262
USA,2022,2263
USA,2022,2264
USA,2022,2265
USA,2022,2266
USA,2022,2267
USA,2022,2268
USA,2022,2269
USA,2022,2270
USA,2022,2271
USA,2022,2272
USA,2021,2273
USA,2021,2274
USA,2021,2275
USA,2021,2276
USA,2021,2277
USA,2021,2278
USA,2021,2279
China,2021,2280
USA,2021,2281
USA,2020,2282
Greece,2020,2283
USA,2020,2284
USA,2020,2285
USA,2020,2286
Serbia,2020,2287
Australia,2020,2288
USA,2020,2289
USA,2024,2290
USA,2024,2291
USA,2024,2292
USA,2024,2293
USA,2024,2294
USA,2024,2295
USA,2024,2296
USA,2024,2297
USA,2024,2298
USA,2024,2299
USA,2024,2300
Nigeria,2024,2301
USA,2024,2302
USA,2024,2303
USA,2024,2304
USA,2024,2305
Serbia,2024,2306
USA,2024,2307
USA,2024,2308
USA,2024,2309
USA,2024,2310
USA,2024,2311
USA,2024,2312
USA,2024,2313
USA,2024,2314
France,2024,2315
USA,2024,2316
USA,2024,2317
USA,2024,2318
USA,2024,2319
USA,2024,2320
USA,2024,2321
USA,2024,2322
USA,2024,2323
USA,2024,2324
USA,2023,2325
USA,2023,2326
USA,2023,2327
USA,2023,2328
USA,2023,2329
USA,2023,2330
USA,2023,2331
USA,2023,2332
USA,2023,2333
USA,2023,2334
Mexico,2023,2335
USA,2023,2336
Brazil,2023,2337
USA,2023,2338
USA,2023,2339
Serbia,2023,2340
Finland,2023,2341
USA,2023,2342
USA,2022,2343
USA,2022,2344
USA,2022,2345
USA,2022,2346
USA,2022,2347
Slovenia,2022,2348
USA,2022,2349
Greece,2022,2350
USA,2022,2351
USA,2021,2352
USA,2021,2353
USA,2021,2354
USA,2021,2355
USA,2021,2356
USA,2021,2357
USA,2021,2358
USA,2021,2359
USA,2025,2360
USA,2025,2361
USA,2025,2362
Spain,2025,2363
USA,2025,2364
USA,2025,2365
USA,2025,2366
Australia,2025,2367
USA,2025,2368
USA,2025,2369
USA,2025,2370
USA,2025,2371
USA,2025,2372
USA,2025,2373
USA,2025,2374
USA,2025,2375
Finland,2025,2376
USA,2025,2377
USA,2025,2378
USA,2025,2379
USA,2025,2380
USA,2025,2381
USA,2025,2382
USA,2025,2383
USA,2025,2384
USA,2025,2385
USA,2025,2386
USA,2025,2387
USA,2025,2388
USA,2025,2389
USA,2025,2390
USA,2025,2391
USA,2025,2392
USA,2025,2393
USA,2025,2394
Canada,2024,2395
Slovenia,2024,2396
USA,2024,2397
USA,2024,2398
USA,2024,2399
USA,2024,2400
USA,2024,2401
Angola,2024,2402
USA,2024,2403
USA,2024,2404
USA,2024,2405
Belgium,2024,2406
USA,2024,2407
USA,2024,2408
USA,2024,2409
USA,2024,2410
USA,2024,2411
USA,2024,2412
USA,2023,2413
USA,2023,2414
USA,2023,2415
USA,2023,2416
USA,2023,2417
Estonia,2023,2418
USA,2023,2419
USA,2023,2420
France,2023,2421
USA,2022,2422
USA,2022,2423
USA,2022,2424
USA,2022,2425
USA,2022,2426
USA,2022,2427
USA,2022,2428
Bulgaria,2022,2429
USA,2026,2430
USA,2026,2431
USA,2026,2432
USA,2026,2433
USA,2026,2434
USA,2026,2435
USA,2026,2436
USA,2026,2437
USA,2026,2438
USA,2026,2439
USA,2026,2440
USA,2026,2441
Israel,2026,2442
USA,2026,2443
USA,2026,2444
USA,2026,2445
USA,2026,2446
USA,2026,2447
USA,2026,2448
USA,2026,2449
USA,2026,2450
USA,2026,2451
USA,2026,2452
USA,2026,2453
USA,2026,2454
USA,2026,2455
USA,2026,2456
USA,2026,2457
USA,2026,2458
USA,2026,2459
USA,2026,2460
USA,2026,2461
USA,2026,2462
Slovenia,2026,2463
USA,2026,2464
Croatia,2025,2465
USA,2025,2466
China,2025,2467
Serbia,2025,2468
USA,2025,2469
USA,2025,2470
USA,2025,2471
USA,2025,2472
USA,2025,2473
USA,2025,2474
Spain,2025,2475
USA,2025,2476
USA,2025,2477
USA,2025,2478
USA,2025,2479
USA,2025,2480
USA,2025,2481
USA,2025,2482
France,2024,2483
USA,2024,2484
Puerto Rico,2024,2485
Germany,2024,2486
USA,2024,2487
USA,2024,2488
Montenegro,2024,2489
USA,2024,2490
USA,2024,2491
USA,2023,2492
USA,2023,2493
USA,2023,2494
USA,2023,2495
USA,2023,2496
Canada,2023,2497
USA,2023,2498
USA,2023,2499
USA,2027,2500
Ivory Coast,2027,2501
USA,2027,2502
USA,2027,2503
USA,2027,2504
USA,2027,2505
USA,2027,2506
USA,2027,2507
Italy,2027,2508
USA,2027,2509
USA,2027,2510
USA,2027,2511
France,2027,2512
USA,2027,2513
USA,2027,2514
USA,2027,2515
USA,2027,2516
Bahamas,2027,2517
USA,2027,2518
USA,2027,2519
USA,2027,2520
USA,2027,2521
USA,2027,2522
USA,2027,2523
USA,2027,2524
USA,2027,2525
USA,2027,2526
USA,2027,2527
USA,2027,2528
USA,2027,2529
USA,2027,2530
USA,2027,2531
USA,2027,2532
USA,2027,2533
USA,2027,2534
USA,2026,2535
Germany,2026,2536
USA,2026,2537
USA,2026,2538
USA,2026,2539
Italy,2026,2540
Nigeria,2026,2541
USA,2026,2542
USA,2026,2543
Macedonia,2026,2544
Croatia,2026,2545
USA,2026,2546
USA,2026,2547
USA,2026,2548
USA,2026,2549
USA,2026,2550
USA,2026,2551
USA,2026,2552
USA,2025,2553
USA,2025,2554
USA,2025,2555
USA,2025,2556
Jamaica,2025,2557
Italy,2025,2558
USA,2025,2559
USA,2025,2560
USA,2025,2561
USA,2024,2562
USA,2024,2563
Spain,2024,2564
USA,2024,2565
USA,2024,2566
USA,2024,2567
USA,2024,2568
Puerto Rico,2024,2569
USA,2028,2570
Canada,2028,2571
Serbia,2028,2572
USA,2028,2573
USA,2028,2574
USA,2028,2575
USA,2028,2576
Australia,2028,2577
USA,2028,2578
USA,2028,2579
USA,2028,2580
USA,2028,2581
USA,2028,2582
USA,2028,2583
USA,2028,2584
USA,2028,2585
USA,2028,2586
USA,2028,2587
USA,2028,2588
USA,2028,2589
USA,2028,2590
USA,2028,2591
Cameroon,2028,2592
Croatia,2028,2593
Spain,2028,2594
USA,2028,2595
USA,2028,2596
USA,2028,2597
USA,2028,2598
USA,2028,2599
USA,2028,2600
USA,2028,2601
USA,2028,2602
USA,2028,2603
USA,2028,2604
USA,2027,2605
USA,2027,2606
USA,2027,2607
USA,2027,2608
USA,2027,2609
USA,2027,2610
USA,2027,2611
USA,2027,2612
USA,2027,2613
USA,2027,2614
Serbia,2027,2615
USA,2027,2616
USA,2027,2617
Iran,2027,2618
USA,2027,2619
USA,2027,2620
New Zealand,2027,2621
USA,2027,2622
USA,2026,2623
USA,2026,2624
USA,2026,2625
USA,2026,2626
USA,2026,2627
USA,2026,2628
USA,2026,2629
USA,2026,2630
USA,2026,2631
USA,2025,2632
USA,2025,2633
USA,2025,2634
USA,2025,2635
USA,2025,2636
USA,2025,2637
Ivory Coast,2025,2638
Croatia,2025,2639
USA,2029,2640
Montenegro,2029,2641
USA,2029,2642
USA,2029,2643
USA,2029,2644
USA,2029,2645
USA,2029,2646
Serbia,2029,2647
France,2029,2648
USA,2029,2649
USA,2029,2650
Brazil,2029,2651
USA,2029,2652
USA,2029,2653
USA,2029,2654
USA,2029,2655
Australia,2029,2656
USA,2029,2657
USA,2029,2658
England,2029,2659
USA,2029,2660
USA,2029,2661
USA,2029,2662
USA,2029,2663
USA,2029,2664
USA,2029,2665
USA,2029,2666
USA,2029,2667
USA,2029,2668
USA,2029,2669
USA,2029,2670
USA,2029,2671
USA,2029,2672
USA,2029,2673
USA,2029,2674
USA,2028,2675
USA,2028,2676
USA,2028,2677
USA,2028,2678
USA,2028,2679
Kazakhstan,2028,2680
USA,2028,2681
USA,2028,2682
USA,2028,2683
USA,2028,2684
Czech Republic,2028,2685
USA,2028,2686
USA,2028,2687
USA,2028,2688
USA,2028,2689
USA,2028,2690
USA,2028,2691
USA,2028,2692
USA,2027,2693
USA,2027,2694
USA,2027,2695
USA,2027,2696
USA,2027,2697
USA,2027,2698
France,2027,2699
USA,2027,2700
Nigeria,2027,2701
USA,2026,2702
USA,2026,2703
USA,2026,2704
USA,2026,2705
USA,2026,2706
Serbia,2026,2707
USA,2026,2708
USA,2026,2709
Spain,2030,2710
USA,2030,2711
USA,2030,2712
USA,2030,2713
USA,2030,2714
Australia,2030,2715
USA,2030,2716
USA,2030,2717
USA,2030,2718
USA,2030,2719
USA,2030,2720
USA,2030,2721
USA,2030,2722
Serbia,2030,2723
USA,2030,2724
USA,2030,2725
USA,2030,2726
USA,2030,2727
USA,2030,2728
USA,2030,2729
USA,2030,2730
USA,2030,2731
USA,2030,2732
USA,2030,2733
USA,2030,2734
France,2030,2735
USA,2030,2736
USA,2030,2737
Japan,2030,2738
Ivory Coast,2030,2739
USA,2030,2740
USA,2030,2741
USA,2030,2742
USA,2030,2743
USA,2030,2744
USA,2029,2745
Canada,2029,2746
Israel,2029,2747
USA,2029,2748
USA,2029,2749
USA,2029,2750
USA,2029,2751
USA,2029,2752
USA,2029,2753
USA,2029,2754
USA,2029,2755
Greece,2029,2756
USA,2029,2757
Australia,2029,2758
USA,2029,2759
USA,2029,2760
USA,2029,2761
USA,2029,2762
USA,2028,2763
USA,2028,2764
USA,2028,2765
USA,2028,2766
USA,2028,2767
USA,2028,2768
USA,2028,2769
Australia,2028,2770
USA,2028,2771
USA,2027,2772
USA,2027,2773
USA,2027,2774
USA,2027,2775
USA,2027,2776
USA,2027,2777
USA,2027,2778
Guadeloupe,2027,2779
USA,2031,2780
USA,2031,2781
USA,2031,2782
Poland,2031,2783
USA,2031,2784
USA,2031,2785
USA,2031,2786
USA,2031,2787
USA,2031,2788
Senegal,2031,2789
USA,2031,2790
USA,2031,2791
USA,2031,2792
USA,2031,2793
USA,2031,2794
USA,2031,2795
USA,2031,2796
USA,2031,2797
USA,2031,2798
USA,2031,2799
USA,2031,2800
Italy,2031,2801
Canada,2031,2802
Greece,2031,2803
USA,2031,2804
USA,2031,2805
France,2031,2806
Ivory Coast,2031,2807
USA,2031,2808
USA,2031,2809
USA,2031,2810
USA,2031,2811
USA,2031,2812
USA,2031,2813
USA,2031,2814
Ukraine,2030,2815
USA,2030,2816
USA,2030,2817
USA,2030,2818
USA,2030,2819
USA,2030,2820
USA,2030,2821
USA,2030,2822
USA,2030,2823
USA,2030,2824
Spain,2030,2825
USA,2030,2826
USA,2030,2827
USA,2030,2828
USA,2030,2829
USA,2030,2830
USA,2030,2831
USA,2030,2832
Poland,2029,2833
Greece,2029,2834
USA,2029,2835
Greece,2029,2836
England,2029,2837
USA,2029,2838
USA,2029,2839
Canada,2029,2840
USA,2029,2841
Australia,2028,2842
USA,2028,2843
USA,2028,2844
USA,2028,2845
USA,2028,2846
USA,2028,2847
Serbia,2028,2848
USA,2028,2849
USA,2032,2850
USA,2032,2851
USA,2032,2852
USA,2032,2853
USA,2032,2854
USA,2032,2855
USA,2032,2856
USA,2032,2857
USA,2032,2858
USA,2032,2859
USA,2032,2860
Spain,2032,2861
USA,2032,2862
USA,2032,2863
USA,2032,2864
USA,2032,2865
USA,2032,2866
USA,2032,2867
USA,2032,2868
USA,2032,2869
USA,2032,2870
USA,2032,2871
USA,2032,2872
USA,2032,2873
USA,2032,2874
USA,2032,2875
USA,2032,2876
USA,2032,2877
USA,2032,2878
USA,2032,2879
USA,2032,2880
USA,2032,2881
Cameroon,2032,2882
USA,2032,2883
USA,2032,2884
USA,2031,2885
USA,2031,2886
USA,2031,2887
USA,2031,2888
USA,2031,2889
USA,2031,2890
USA,2031,2891
USA,2031,2892
Greece,2031,2893
USA,2031,2894
Argentina,2031,2895
USA,2031,2896
USA,2031,2897
USA,2031,2898
USA,2031,2899
USA,2031,2900
USA,2031,2901
USA,2031,2902
USA,2030,2903
Italy,2030,2904
USA,2030,2905
USA,2030,2906
France,2030,2907
USA,2030,2908
USA,2030,2909
USA,2030,2910
Latvia,2030,2911
USA,2029,2912
Poland,2029,2913
China,2029,2914
Brazil,2029,2915
USA,2029,2916
USA,2029,2917
USA,2029,2918
USA,2029,2919
USA,2033,2920
Greece,2033,2921
Montenegro,2033,2922
USA,2033,2923
USA,2033,2924
USA,2033,2925
USA,2033,2926
USA,2033,2927
USA,2033,2928
USA,2033,2929
USA,2033,2930
USA,2033,2931
Slovenia,2033,2932
USA,2033,2933
Turkey,2033,2934
USA,2033,2935
USA,2033,2936
USA,2033,2937
USA,2033,2938
USA,2033,2939
USA,2033,2940
USA,2033,2941
Australia,2033,2942
USA,2033,2943
Canada,2033,2944
USA,2033,2945
USA,2033,2946
Turkey,2033,2947
Spain,2033,2948
USA,2033,2949
USA,2033,2950
USA,2033,2951
USA,2033,2952
USA,2033,2953
USA,2033,2954
USA,2032,2955
USA,2032,2956
USA,2032,2957
USA,2032,2958
USA,2032,2959
USA,2032,2960
USA,2032,2961
USA,2032,2962
USA,2032,2963
USA,2032,2964
Turkey,2031,2965
USA,2032,2966
USA,2032,2967
USA,2032,2968
USA,2032,2969
USA,2032,2970
Australia,2032,2971
USA,2032,2972
USA,2031,2973
USA,2031,2974
Greece,2031,2975
USA,2031,2976
USA,2031,2977
USA,2031,2978
USA,2031,2979
USA,2031,2980
USA,2031,2981
USA,2030,2982
Germany,2030,2983
USA,2030,2984
USA,2030,2985
USA,2030,2986
Spain,2030,2987
USA,2030,2988
USA,2030,2989
USA,2034,2990
France,2034,2991
USA,2034,2992
USA,2034,2993
USA,2034,2994
New Zealand,2034,2995
USA,2034,2996
USA,2034,2997
USA,2034,2998
USA,2034,2999
USA,2034,3000
USA,2034,3001
Argentina,2034,3002
USA,2034,3003
Australia,2034,3004
USA,2034,3005
USA,2034,3006
USA,2034,3007
France,2034,3008
USA,2034,3009
USA,2034,3010
Serbia,2034,3011
USA,2034,3012
USA,2034,3013
USA,2034,3014
France,2034,3015
USA,2034,3016
Germany,2034,3017
USA,2034,3018
USA,2034,3019
USA,2034,3020
Uruguay,2034,3021
USA,2034,3022
Italy,2034,3023
USA,2034,3024
USA,2033,3025
Kazakhstan,2033,3026
USA,2033,3027
USA,2033,3028
USA,2033,3029
USA,2033,3030
USA,2033,3031
France,2033,3032
USA,2033,3033
USA,2033,3034
USA,2033,3035
USA,2033,3036
France,2033,3037
USA,2033,3038
USA,2033,3039
USA,2033,3040
USA,2033,3041
USA,2033,3042
USA,2032,3043
USA,2032,3044
USA,2032,3045
USA,2032,3046
USA,2032,3047
Spain,2032,3048
USA,2032,3049
Canada,2032,3050
USA,2032,3051
USA,2031,3052
USA,2031,3053
Latvia,2031,3054
USA,2031,3055
USA,2031,3056
USA,2031,3057
USA,2031,3058
USA,2031,3059
USA,2035,3060
USA,2035,3061
USA,2035,3062
USA,2035,3063
Czech Republic,2035,3064
USA,2035,3065
USA,2035,3066
USA,2035,3067
USA,2035,3068
USA,2035,3069
USA,2035,3070
USA,2035,3071
USA,2035,3072
USA,2035,3073
USA,2035,3074
USA,2035,3075
USA,2035,3076
USA,2035,3077
USA,2035,3078
USA,2035,3079
USA,2035,3080
USA,2035,3081
Canada,2035,3082
USA,2035,3083
USA,2035,3084
Spain,2035,3085
USA,2035,3086
USA,2035,3087
USA,2035,3088
USA,2035,3089
USA,2035,3090
USA,2035,3091
USA,2035,3092
USA,2035,3093
USA,2035,3094
USA,2034,3095
Bulgaria,2034,3096
USA,2034,3097
USA,2034,3098
USA,2034,3099
USA,2034,3100
USA,2034,3101
Canada,2034,3102
USA,2034,3103
